_id,ilce_adi,mahalle_adi,mahalle_uavt,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,_id_s,ilce_adi_s,mahalle_adi_s,mahalle_koy_uavt,cok_agir_hasarli_bina_sayisi,agir_hasarli_bina_sayisi,orta_hasarli_bina_sayisi,hafif_hasarli_bina_sayisi,can_kaybi_sayisi,agir_yarali_sayisi,hastanede_tedavi_sayisi,hafif_yarali_sayisi,dogalgaz_boru_hasari,icme_suyu_boru_hasari,atik_su_boru_hasari,gecici_barinma,n_bldg,heavy,dmg_any,heavy_ratio
129,BAYRAMPAÞA,ALTINTEPSÝ,40207,679,1206,353,1073,1161,4,129,BAYRAMPAÞA,ALTINTEPSÝ,40207,68,135,483,826,60,37,161,291,1,1,2,2839,2238,203,1512,0.09070598748882931
130,BAYRAMPAÞA,CEVATPAÞA,40203,351,733,116,648,552,0,130,BAYRAMPAÞA,CEVATPAÞA,40203,18,43,175,384,18,12,51,98,0,0,1,1214,1200,61,620,0.050833333333333335
131,BAYRAMPAÞA,ÝSMET PAÞA,40209,555,489,166,568,611,31,131,BAYRAMPAÞA,ÝSMET PAÞA,40209,50,86,260,442,41,28,108,191,0,0,1,1510,1210,136,838,0.11239669421487604
132,BAYRAMPAÞA,KARTALTEPE,40211,1256,1408,257,1286,1631,4,132,BAYRAMPAÞA,KARTALTEPE,40211,68,137,483,1025,67,45,180,331,1,1,2,3056,2921,205,1713,0.07018144471071551
133,BAYRAMPAÞA,KOCATEPE,40212,235,784,218,509,702,26,133,BAYRAMPAÞA,KOCATEPE,40212,26,55,233,468,30,17,82,154,1,1,2,1653,1237,81,782,0.06548100242522231
134,BAYRAMPAÞA,MURATPAÞA,40213,1285,1342,212,1551,1287,1,134,BAYRAMPAÞA,MURATPAÞA,40213,116,202,589,1008,93,63,245,435,1,1,2,3394,2839,318,1915,0.11201127157449806
135,BAYRAMPAÞA,ORTAMAHALLE,40204,635,763,132,870,659,1,135,BAYRAMPAÞA,ORTAMAHALLE,40204,57,107,334,533,40,27,106,189,0,1,1,1588,1530,164,1031,0.10718954248366012
136,BAYRAMPAÞA,TERAZÝDERE,40206,532,834,114,771,709,0,136,BAYRAMPAÞA,TERAZÝDERE,40206,52,98,309,530,34,24,93,167,0,1,2,1509,1480,150,989,0.10135135135135136
137,BAYRAMPAÞA,VATAN,40205,541,398,142,712,368,1,137,BAYRAMPAÞA,VATAN,40205,36,72,229,366,22,16,60,108,0,0,1,1053,1081,108,703,0.09990749306197964
138,BAYRAMPAÞA,YENÝDOÐAN,40208,687,762,154,804,793,6,138,BAYRAMPAÞA,YENÝDOÐAN,40208,57,104,345,582,46,29,122,217,0,1,2,1765,1603,161,1088,0.10043668122270742
139,BAYRAMPAÞA,YILDIRIM,40210,1539,1521,553,1865,1745,3,139,BAYRAMPAÞA,YILDIRIM,40210,66,143,619,1251,69,42,186,348,1,1,3,3483,3613,209,2079,0.057846664821477996
140,BEÞÝKTAÞ,ABBASAÐA,40219,217,169,101,166,319,2,140,BEÞÝKTAÞ,ABBASAÐA,40219,2,6,31,111,1,1,4,9,0,0,0,136,487,8,150,0.01642710472279261
141,BEÞÝKTAÞ,AKAT,40234,398,597,291,954,294,38,141,BEÞÝKTAÞ,AKAT,40234,3,11,73,220,1,1,5,14,0,0,1,329,1286,14,307,0.01088646967340591
142,BEÞÝKTAÞ,ARNAVUTKÖY,40231,611,295,196,997,105,0,142,BEÞÝKTAÞ,ARNAVUTKÖY,40231,1,7,52,164,0,0,0,4,0,0,0,90,1102,8,224,0.007259528130671506
143,BEÞÝKTAÞ,BALMUMCU,40223,145,144,61,289,48,13,143,BEÞÝKTAÞ,BALMUMCU,40223,1,3,24,67,0,0,1,3,0,0,0,84,350,4,95,0.011428571428571429
144,BEÞÝKTAÞ,BEBEK,40232,477,266,170,743,169,1,144,BEÞÝKTAÞ,BEBEK,40232,2,6,46,143,0,0,2,5,0,0,0,114,913,8,197,0.008762322015334063
145,BEÞÝKTAÞ,CÝHANNÜMA,40217,209,141,88,173,260,5,145,BEÞÝKTAÞ,CÝHANNÜMA,40217,3,7,35,110,2,1,5,10,0,0,0,119,438,10,155,0.0228310502283105
146,BEÞÝKTAÞ,DÝKÝLÝTAÞ,40221,288,243,170,113,529,59,146,BEÞÝKTAÞ,DÝKÝLÝTAÞ,40221,2,4,25,135,2,1,7,16,0,0,0,207,701,6,166,0.008559201141226819
147,BEÞÝKTAÞ,ETÝLER,40233,438,189,173,524,261,15,147,BEÞÝKTAÞ,ETÝLER,40233,1,4,44,137,0,0,2,8,0,0,0,201,800,5,186,0.00625
148,BEÞÝKTAÞ,GAYRETTEPE,40222,227,169,111,137,239,131,148,BEÞÝKTAÞ,GAYRETTEPE,40222,1,3,17,93,1,0,6,13,0,0,0,178,507,4,114,0.007889546351084813
149,BEÞÝKTAÞ,KONAKLAR,40236,217,231,181,278,319,32,149,BEÞÝKTAÞ,KONAKLAR,40236,1,4,28,106,0,0,4,10,0,0,1,230,629,5,139,0.00794912559618442
150,BEÞÝKTAÞ,KURUÇEÞME,40228,437,147,132,667,49,0,150,BEÞÝKTAÞ,KURUÇEÞME,40228,1,6,38,116,0,0,0,3,0,0,0,74,716,7,161,0.009776536312849162
151,BEÞÝKTAÞ,KÜLTÜR,40229,172,141,117,286,138,6,151,BEÞÝKTAÞ,KÜLTÜR,40229,0,2,17,65,0,0,1,2,0,0,0,64,430,2,84,0.004651162790697674
152,BEÞÝKTAÞ,LEVAZIM,40226,38,118,64,59,148,13,152,BEÞÝKTAÞ,LEVAZIM,40226,0,1,7,40,0,0,1,4,0,0,0,74,220,1,48,0.004545454545454545
153,BEÞÝKTAÞ,LEVENT,40235,798,158,416,1337,24,11,153,BEÞÝKTAÞ,LEVENT,40235,2,8,95,248,0,0,1,4,1,1,1,105,1372,10,353,0.007288629737609329
154,BEÞÝKTAÞ,MECÝDÝYE,40224,546,320,216,673,409,0,154,BEÞÝKTAÞ,MECÝDÝYE,40224,11,32,127,293,6,4,17,38,0,0,0,525,1082,43,463,0.03974121996303143
155,BEÞÝKTAÞ,MURADÝYE,40216,141,139,34,15,293,6,155,BEÞÝKTAÞ,MURADÝYE,40216,1,2,12,66,1,0,3,6,0,0,0,69,314,3,81,0.009554140127388535
156,BEÞÝKTAÞ,NÝSBETÝYE,40230,201,271,114,123,426,37,156,BEÞÝKTAÞ,NÝSBETÝYE,40230,1,2,21,103,0,0,2,7,0,0,0,143,586,3,127,0.005119453924914676
157,BEÞÝKTAÞ,ORTAKÖY,40225,474,273,284,727,303,1,157,BEÞÝKTAÞ,ORTAKÖY,40225,7,20,96,239,2,2,9,20,0,0,1,366,1031,27,362,0.026188166828322017
158,BEÞÝKTAÞ,SÝNANPAÞA,40215,189,187,147,289,233,1,158,BEÞÝKTAÞ,SÝNANPAÞA,40215,8,18,71,169,4,2,10,18,0,0,0,147,523,26,266,0.0497131931166348
159,BEÞÝKTAÞ,TÜRKALÝ,40218,395,212,102,190,512,7,159,BEÞÝKTAÞ,TÜRKALÝ,40218,6,14,62,190,4,2,10,21,0,0,0,333,709,20,272,0.028208744710860368
160,BEÞÝKTAÞ,ULUS,40227,130,288,72,256,234,0,160,BEÞÝKTAÞ,ULUS,40227,1,3,23,88,0,0,1,5,0,0,0,125,490,4,115,0.00816326530612245
161,BEÞÝKTAÞ,VÝÞNEZADE,40214,254,273,146,338,317,18,161,BEÞÝKTAÞ,VÝÞNEZADE,40214,5,13,54,170,1,0,4,11,0,1,1,214,673,18,242,0.02674591381872214
162,BEÞÝKTAÞ,YILDIZ,40220,270,224,184,375,295,8,162,BEÞÝKTAÞ,YILDIZ,40220,4,11,55,168,1,0,4,9,1,0,1,169,678,15,238,0.022123893805309734
163,BEYKOZ,ACARLAR,40250,3,1846,391,1977,262,1,163,BEYKOZ,ACARLAR,40250,1,8,89,295,0,0,0,0,1,0,0,109,2240,9,393,0.0040178571428571425
164,BEYKOZ,AKBABA,191701,298,210,188,682,14,0,164,BEYKOZ,AKBABA,191701,0,2,18,66,0,0,0,0,0,0,0,33,696,2,86,0.0028735632183908046
165,BEYKOZ,ALÝBAHADIR,191703,22,151,130,302,1,0,165,BEYKOZ,ALÝBAHADIR,191703,1,2,14,40,0,0,0,0,0,0,0,19,303,3,57,0.009900990099009901
166,BEYKOZ,ANADOLU FENERÝ,191705,42,73,301,414,2,0,166,BEYKOZ,ANADOLU FENERÝ,191705,0,2,15,48,0,0,0,0,0,0,0,18,416,2,65,0.004807692307692308
167,BEYKOZ,ANADOLU HÝSARI,40243,362,163,138,619,44,0,167,BEYKOZ,ANADOLU HÝSARI,40243,3,10,67,145,0,0,2,5,0,0,0,27,663,13,225,0.0196078431372549
168,BEYKOZ,ANADOLU KAVAÐI,40256,93,163,153,402,7,0,168,BEYKOZ,ANADOLU KAVAÐI,40256,1,3,16,49,0,0,0,1,0,0,0,102,409,4,69,0.009779951100244499
169,BEYKOZ,BAKLACI,40257,21,0,1024,1034,11,0,169,BEYKOZ,BAKLACI,40257,1,8,64,171,0,0,0,0,1,1,1,95,1045,9,244,0.00861244019138756
170,BEYKOZ,BOZHANE,191725,47,82,149,278,0,0,170,BEYKOZ,BOZHANE,191725,1,3,13,36,0,0,0,0,0,0,0,15,278,4,53,0.014388489208633094
171,BEYKOZ,CUMHURÝYET,191727,205,194,283,679,3,0,171,BEYKOZ,CUMHURÝYET,191727,1,5,28,84,0,0,0,1,0,0,0,41,682,6,118,0.008797653958944282
172,BEYKOZ,ÇAMLIBAHÇE,40253,699,255,115,1042,27,0,172,BEYKOZ,ÇAMLIBAHÇE,40253,10,26,122,224,4,3,14,27,0,0,1,356,1069,36,382,0.03367633302151544
173,BEYKOZ,ÇENGELDERE,40258,26,3,1161,1159,31,0,173,BEYKOZ,ÇENGELDERE,40258,1,7,58,172,0,0,0,0,0,1,1,108,1190,8,238,0.0067226890756302525
174,BEYKOZ,ÇÝFTLÝK,40259,31,0,1074,1079,26,0,174,BEYKOZ,ÇÝFTLÝK,40259,1,7,61,172,0,0,0,0,0,0,1,120,1105,8,241,0.007239819004524887
175,BEYKOZ,ÇÝÐDEM,40240,962,752,177,1793,98,0,175,BEYKOZ,ÇÝÐDEM,40240,1,6,59,199,0,0,0,5,0,0,0,152,1891,7,265,0.0037017451084082496
176,BEYKOZ,ÇUBUKLU,40241,1414,1493,428,3110,224,1,176,BEYKOZ,ÇUBUKLU,40241,9,34,185,495,3,3,13,33,1,1,1,483,3335,43,723,0.012893553223388306
177,BEYKOZ,DERESEKÝ,191709,130,222,370,718,4,0,177,BEYKOZ,DERESEKÝ,191709,0,2,19,66,0,0,0,0,0,0,0,23,722,2,87,0.002770083102493075
178,BEYKOZ,ELMALI,191711,92,501,310,880,23,0,178,BEYKOZ,ELMALI,191711,1,4,34,106,0,0,0,0,0,0,0,48,903,5,145,0.005537098560354375
179,BEYKOZ,FATÝH,40260,17,0,602,583,36,0,179,BEYKOZ,FATÝH,40260,0,4,31,91,0,0,0,1,0,0,0,83,619,4,126,0.006462035541195477
180,BEYKOZ,GÖKSU,40244,354,126,125,580,25,0,180,BEYKOZ,GÖKSU,40244,5,15,80,149,1,0,6,13,0,0,1,140,605,20,249,0.03305785123966942
181,BEYKOZ,GÖLLÜ,191729,20,36,91,147,0,0,181,BEYKOZ,GÖLLÜ,191729,0,1,7,19,0,0,0,0,0,0,0,8,147,1,27,0.006802721088435374
182,BEYKOZ,GÖRELE,191713,30,412,213,650,5,0,182,BEYKOZ,GÖRELE,191713,1,4,32,91,0,0,0,0,0,0,0,50,655,5,128,0.007633587786259542
183,BEYKOZ,GÖZTEPE,40246,189,294,557,904,135,1,183,BEYKOZ,GÖZTEPE,40246,4,15,90,209,1,0,5,12,0,0,1,295,1040,19,318,0.01826923076923077
184,BEYKOZ,GÜMÜÞSUYU,40237,1354,1211,586,3087,64,0,184,BEYKOZ,GÜMÜÞSUYU,40237,9,34,176,469,1,1,8,21,0,1,1,357,3151,43,688,0.01364646144081244
185,BEYKOZ,ÝNCÝRKÖY,40238,2043,775,419,3124,113,0,185,BEYKOZ,ÝNCÝRKÖY,40238,5,20,149,416,1,1,5,15,0,0,1,368,3237,25,590,0.007723200494284831
186,BEYKOZ,ÝSHAKLI,191731,64,213,379,655,1,0,186,BEYKOZ,ÝSHAKLI,191731,1,4,26,78,0,0,0,0,0,0,0,29,656,5,109,0.007621951219512195
187,BEYKOZ,KANLICA,40242,387,206,150,658,84,1,187,BEYKOZ,KANLICA,40242,1,5,42,119,0,0,0,3,0,0,0,97,743,6,167,0.008075370121130552
188,BEYKOZ,KAVACIK,40247,959,667,363,1296,606,87,188,BEYKOZ,KAVACIK,40247,7,23,134,381,2,1,13,31,0,1,1,545,1989,30,545,0.015082956259426848
189,BEYKOZ,KAYNARCA,191715,3,124,91,218,0,0,189,BEYKOZ,KAYNARCA,191715,0,1,8,25,0,0,0,0,0,0,0,12,218,1,34,0.0045871559633027525
190,BEYKOZ,KILIÇLI,191733,0,39,293,331,1,0,190,BEYKOZ,KILIÇLI,191733,0,1,11,36,0,0,0,0,0,0,0,11,332,1,48,0.0030120481927710845
191,BEYKOZ,MAHMUTÞEVKETPAÞA,191723,213,254,267,727,7,0,191,BEYKOZ,MAHMUTÞEVKETPAÞA,191723,1,5,31,93,0,0,0,0,0,0,0,40,734,6,130,0.008174386920980926
192,BEYKOZ,MERKEZ,40251,712,291,209,1147,64,1,192,BEYKOZ,MERKEZ,40251,0,2,33,122,0,0,0,1,0,0,0,63,1212,2,157,0.0016501650165016502
193,BEYKOZ,ORTAÇEÞME,40254,594,705,249,1517,31,0,193,BEYKOZ,ORTAÇEÞME,40254,4,13,83,202,2,1,5,11,0,0,0,196,1548,17,302,0.010981912144702842
194,BEYKOZ,ÖÐÜMCE,191735,81,161,110,352,0,0,194,BEYKOZ,ÖÐÜMCE,191735,1,3,18,49,0,0,0,0,0,0,0,20,352,4,71,0.011363636363636364
195,BEYKOZ,ÖRNEKKÖY,191721,20,676,358,1044,10,0,195,BEYKOZ,ÖRNEKKÖY,191721,1,5,38,120,0,0,0,0,0,0,1,69,1054,6,164,0.0056925996204933585
196,BEYKOZ,PAÞABAHÇE,40239,474,166,101,694,47,0,196,BEYKOZ,PAÞABAHÇE,40239,4,11,72,143,1,0,4,9,0,0,0,161,741,15,230,0.020242914979757085
197,BEYKOZ,PAÞAMANDIRA,191737,50,269,240,559,0,0,197,BEYKOZ,PAÞAMANDIRA,191737,2,6,26,71,0,0,0,1,0,0,0,39,559,8,105,0.014311270125223614
198,BEYKOZ,POLONEZKÖY,191717,105,155,212,469,3,0,198,BEYKOZ,POLONEZKÖY,191717,2,6,32,77,0,0,0,0,0,0,0,27,472,8,117,0.01694915254237288
199,BEYKOZ,POYRAZKÖY,16634,89,12,205,300,6,0,199,BEYKOZ,POYRAZKÖY,16634,1,4,16,43,0,0,0,0,0,0,0,0,306,5,64,0.016339869281045753
200,BEYKOZ,RÝVA,191707,8,64,1305,1367,9,1,200,BEYKOZ,RÝVA,191707,0,3,37,134,0,0,0,0,1,0,0,37,1377,3,174,0.002178649237472767
201,BEYKOZ,RÜZGARLIBAHÇE,40248,536,826,342,1618,58,28,201,BEYKOZ,RÜZGARLIBAHÇE,40248,4,20,86,248,1,1,6,15,0,0,0,166,1704,24,358,0.014084507042253521
202,BEYKOZ,SOÐUKSU,40249,378,925,259,1470,92,0,202,BEYKOZ,SOÐUKSU,40249,0,3,41,150,0,0,0,2,0,0,0,94,1562,3,194,0.0019206145966709346
203,BEYKOZ,TOKATKÖY,40255,995,1366,411,2688,84,0,203,BEYKOZ,TOKATKÖY,40255,7,23,137,339,3,2,9,19,0,0,0,324,2772,30,506,0.010822510822510822
204,BEYKOZ,YALIKÖY,40252,740,346,242,1295,33,0,204,BEYKOZ,YALIKÖY,40252,7,18,83,190,2,2,7,15,0,0,0,165,1328,25,298,0.01882530120481928
205,BEYKOZ,YAVUZ SELÝM,40261,30,18,1363,1392,19,0,205,BEYKOZ,YAVUZ SELÝM,40261,1,8,73,209,0,0,0,0,1,1,1,114,1411,9,291,0.0063784549964564135
206,BEYKOZ,YENÝ MAHALLE,40245,1046,1750,648,3366,78,0,206,BEYKOZ,YENÝ MAHALLE,40245,13,55,290,679,3,1,15,43,1,0,1,656,3444,68,1037,0.019744483159117306
207,BEYKOZ,ZERZAVATÇI,191739,43,157,86,284,2,0,207,BEYKOZ,ZERZAVATÇI,191739,0,2,12,36,0,0,0,0,0,0,0,22,286,2,50,0.006993006993006993
208,BEYLÝKDÜZÜ,ADNAN KAHVECÝ,40869,0,505,1113,583,490,545,208,BEYLÝKDÜZÜ,ADNAN KAHVECÝ,40869,27,83,292,624,106,56,285,523,2,5,8,6195,1618,110,1026,0.06798516687268233
209,BEYLÝKDÜZÜ,BARIÞ,40875,0,303,499,368,56,378,209,BEYLÝKDÜZÜ,BARIÞ,40875,12,39,126,306,84,44,222,394,1,2,5,3284,802,51,483,0.06359102244389027
210,BEYLÝKDÜZÜ,BÜYÜKÞEHÝR,40877,0,107,132,51,15,173,210,BEYLÝKDÜZÜ,BÜYÜKÞEHÝR,40877,3,10,30,89,25,13,65,115,0,0,1,1076,239,13,132,0.05439330543933055
211,BEYLÝKDÜZÜ,CUMHURÝYET,40874,0,224,126,91,14,245,211,BEYLÝKDÜZÜ,CUMHURÝYET,40874,6,14,40,140,36,19,95,168,1,1,2,1051,350,20,200,0.05714285714285714
212,BEYLÝKDÜZÜ,DEREAÐZI,40870,0,1134,1027,1960,192,9,212,BEYLÝKDÜZÜ,DEREAÐZI,40870,66,203,594,619,24,10,80,159,4,7,14,1785,2161,269,1482,0.12447940768162888
213,BEYLÝKDÜZÜ,GÜRPINAR,40867,0,953,510,1220,191,52,213,BEYLÝKDÜZÜ,GÜRPINAR,40867,39,126,397,450,37,20,104,191,2,2,5,2400,1463,165,1012,0.11278195488721804
214,BEYLÝKDÜZÜ,KAVAKLI,40873,0,624,920,997,421,126,214,BEYLÝKDÜZÜ,KAVAKLI,40873,40,117,369,524,50,27,147,271,3,5,13,2914,1544,157,1050,0.1016839378238342
215,BEYLÝKDÜZÜ,MARMARA,40893,4,336,657,722,89,186,215,BEYLÝKDÜZÜ,MARMARA,40893,25,80,241,343,56,28,152,271,3,3,7,2506,997,105,689,0.10531594784353059
216,BEYLÝKDÜZÜ,SAHÝL,40876,0,369,277,540,84,22,216,BEYLÝKDÜZÜ,SAHÝL,40876,25,65,171,161,12,6,37,67,1,2,4,684,646,90,422,0.1393188854489164
217,BEYLÝKDÜZÜ,YAKUPLU,40894,37,1666,1230,1522,1369,42,217,BEYLÝKDÜZÜ,YAKUPLU,40894,78,213,744,1075,97,53,269,496,4,5,13,4775,2933,291,2110,0.09921581997954312
218,BEYOÐLU,ARAP CAMÝ,40299,347,139,2,332,125,31,218,BEYOÐLU,ARAP CAMÝ,40299,17,29,86,157,0,0,1,2,0,0,1,12,488,46,289,0.0942622950819672
219,BEYOÐLU,ASMALI MESCÝT,40281,156,107,77,47,276,17,219,BEYOÐLU,ASMALI MESCÝT,40281,2,4,21,82,0,0,1,3,0,0,0,112,340,6,109,0.01764705882352941
220,BEYOÐLU,BEDRETTÝN,40300,199,46,6,231,20,0,220,BEYOÐLU,BEDRETTÝN,40300,3,7,26,63,1,0,2,5,0,0,0,225,251,10,99,0.0398406374501992
221,BEYOÐLU,BEREKETZADE,40298,163,124,11,95,193,10,221,BEYOÐLU,BEREKETZADE,40298,4,9,35,89,0,0,1,1,0,0,0,41,298,13,137,0.0436241610738255
222,BEYOÐLU,BOSTAN,40291,317,112,8,324,112,1,222,BEYOÐLU,BOSTAN,40291,11,23,76,142,7,6,20,37,0,0,0,198,437,34,252,0.07780320366132723
223,BEYOÐLU,BÜLBÜL,40292,510,216,16,575,166,1,223,BEYOÐLU,BÜLBÜL,40292,4,14,64,172,1,1,4,9,0,0,0,138,742,18,254,0.02425876010781671
224,BEYOÐLU,CAMÝÝKEBÝR,40301,458,204,8,489,179,2,224,BEYOÐLU,CAMÝÝKEBÝR,40301,28,46,126,195,14,9,34,62,0,1,1,182,670,74,395,0.11044776119402985
225,BEYOÐLU,CÝHANGÝR,40275,237,157,83,113,349,15,225,BEYOÐLU,CÝHANGÝR,40275,2,5,26,111,0,0,2,5,0,0,0,249,477,7,144,0.014675052410901468
226,BEYOÐLU,ÇATMA MESCÝT,40283,174,92,1,135,124,8,226,BEYOÐLU,ÇATMA MESCÝT,40283,2,6,25,67,1,1,3,5,0,0,0,169,267,8,100,0.0299625468164794
227,BEYOÐLU,ÇUKUR,40293,331,56,7,243,144,7,227,BEYOÐLU,ÇUKUR,40293,3,8,32,97,1,1,3,7,0,0,0,59,394,11,140,0.027918781725888325
228,BEYOÐLU,EMEKYEMEZ,40269,169,156,14,144,181,14,228,BEYOÐLU,EMEKYEMEZ,40269,11,21,68,123,0,0,1,1,0,0,0,3,339,32,223,0.0943952802359882
229,BEYOÐLU,EVLÝYA ÇELEBÝ,40282,80,23,6,24,72,13,229,BEYOÐLU,EVLÝYA ÇELEBÝ,40282,1,2,8,27,0,0,1,1,0,0,0,46,109,3,38,0.027522935779816515
230,BEYOÐLU,FETÝHTEPE,40262,1188,330,135,1164,487,2,230,BEYOÐLU,FETÝHTEPE,40262,8,26,148,387,6,5,19,41,0,0,0,75,1653,34,569,0.0205686630369026
231,BEYOÐLU,FÝRUZAÐA,40276,337,126,58,260,260,1,231,BEYOÐLU,FÝRUZAÐA,40276,3,9,39,128,1,1,4,8,0,0,0,82,521,12,179,0.023032629558541268
232,BEYOÐLU,GÜMÜÞSUYU,40278,225,119,28,116,223,33,232,BEYOÐLU,GÜMÜÞSUYU,40278,2,4,22,86,0,0,2,3,0,0,0,82,372,6,114,0.016129032258064516
233,BEYOÐLU,HACIAHMET,40280,522,502,60,629,446,9,233,BEYOÐLU,HACIAHMET,40280,16,38,133,292,10,8,28,54,0,0,0,239,1084,54,479,0.04981549815498155
234,BEYOÐLU,HACIMÝMÝ,40285,215,116,22,188,159,6,234,BEYOÐLU,HACIMÝMÝ,40285,17,22,57,102,2,1,5,8,0,0,0,32,353,39,198,0.11048158640226628
235,BEYOÐLU,HALICIOÐLU,40304,336,214,91,229,407,5,235,BEYOÐLU,HALICIOÐLU,40304,11,21,80,175,12,7,31,56,0,0,0,1821,641,32,287,0.0499219968798752
236,BEYOÐLU,HÜSEYÝNAÐA,40272,169,74,44,76,204,7,236,BEYOÐLU,HÜSEYÝNAÐA,40272,1,4,18,69,0,0,1,3,0,0,0,85,287,5,92,0.017421602787456445
237,BEYOÐLU,ÝSTÝKLAL,40279,826,242,83,1107,30,14,237,BEYOÐLU,ÝSTÝKLAL,40279,29,66,200,315,10,9,27,50,0,0,1,45,1151,95,610,0.08253692441355343
238,BEYOÐLU,KADI MEHMET EFENDÝ,40267,254,171,102,178,347,2,238,BEYOÐLU,KADI MEHMET EFENDÝ,40267,7,13,53,137,7,4,19,35,0,0,0,61,527,20,210,0.03795066413662239
239,BEYOÐLU,KALYONCU KULLUÐU,40270,331,79,8,217,200,1,239,BEYOÐLU,KALYONCU KULLUÐU,40270,4,10,40,107,2,2,6,12,0,0,0,78,418,14,161,0.03349282296650718
240,BEYOÐLU,KAMER HATUN,40271,202,37,9,132,113,3,240,BEYOÐLU,KAMER HATUN,40271,1,5,19,60,1,1,2,4,0,0,0,39,248,6,85,0.024193548387096774
241,BEYOÐLU,KAPTANPAÞA,40264,578,520,202,764,535,1,241,BEYOÐLU,KAPTANPAÞA,40264,10,28,146,352,12,7,32,64,0,0,1,477,1300,38,536,0.02923076923076923
242,BEYOÐLU,KATÝPMUSTAFA ÇELEBÝ,40274,177,95,93,93,265,7,242,BEYOÐLU,KATÝPMUSTAFA ÇELEBÝ,40274,1,4,20,85,0,0,1,3,0,0,0,24,365,5,110,0.0136986301369863
243,BEYOÐLU,KEÇECÝ PÝRÝ,40302,879,521,86,1071,415,0,243,BEYOÐLU,KEÇECÝ PÝRÝ,40302,18,39,164,361,10,7,29,55,1,1,1,118,1486,57,582,0.03835800807537012
244,BEYOÐLU,KEMANKEÞ KARAMUSTAFAPAÞA,40297,232,82,0,128,184,2,244,BEYOÐLU,KEMANKEÞ KARAMUSTAFAPAÞA,40297,23,29,69,100,2,1,5,8,0,0,1,4,314,52,221,0.16560509554140126
245,BEYOÐLU,KILIÇALÝ PAÞA,40296,221,104,15,116,202,22,245,BEYOÐLU,KILIÇALÝ PAÞA,40296,2,5,23,83,0,0,2,5,0,0,0,300,340,7,113,0.020588235294117647
246,BEYOÐLU,KOCATEPE,40277,364,170,50,255,276,53,246,BEYOÐLU,KOCATEPE,40277,3,9,40,132,1,1,2,5,0,0,0,177,584,12,184,0.02054794520547945
247,BEYOÐLU,KULAKSIZ,40266,279,181,35,217,277,1,247,BEYOÐLU,KULAKSIZ,40266,12,21,74,148,12,8,32,58,0,0,0,637,495,33,255,0.06666666666666667
248,BEYOÐLU,KULOÐLU,40288,243,106,49,117,279,2,248,BEYOÐLU,KULOÐLU,40288,2,5,24,94,0,0,2,4,0,0,0,102,398,7,125,0.017587939698492462
249,BEYOÐLU,KÜÇÜK PÝYALE,40268,325,240,48,343,266,4,249,BEYOÐLU,KÜÇÜK PÝYALE,40268,16,29,97,179,11,8,29,53,0,0,1,199,613,45,321,0.0734094616639478
250,BEYOÐLU,MÜEYYETZADE,40286,150,120,19,138,144,7,250,BEYOÐLU,MÜEYYETZADE,40286,2,5,22,73,0,0,1,1,0,0,0,25,289,7,102,0.02422145328719723
251,BEYOÐLU,ÖMER AVNÝ,40294,230,92,6,98,224,6,251,BEYOÐLU,ÖMER AVNÝ,40294,4,7,29,91,1,0,5,9,0,0,0,91,328,11,131,0.03353658536585366
252,BEYOÐLU,ÖRNEKTEPE,40305,775,192,218,936,236,13,252,BEYOÐLU,ÖRNEKTEPE,40305,22,45,166,311,15,11,40,75,1,1,1,87,1185,67,544,0.056540084388185655
253,BEYOÐLU,PÝRÝPAÞA,40303,882,417,136,1060,374,1,253,BEYOÐLU,PÝRÝPAÞA,40303,26,55,208,406,21,14,57,106,0,1,1,455,1435,81,695,0.05644599303135889
254,BEYOÐLU,PÝYALEPAÞA,40263,1554,570,12,1381,755,0,254,BEYOÐLU,PÝYALEPAÞA,40263,9,26,168,490,9,6,26,54,1,0,1,185,2136,35,693,0.01638576779026217
255,BEYOÐLU,PÜRTELAÞ HASAN EFENDÝ,40295,159,101,20,98,170,12,255,BEYOÐLU,PÜRTELAÞ HASAN EFENDÝ,40295,4,8,31,82,1,0,4,7,0,0,0,293,280,12,125,0.04285714285714286
256,BEYOÐLU,SURURÝ MEHMET EFENDÝ,40289,365,105,5,359,114,2,256,BEYOÐLU,SURURÝ MEHMET EFENDÝ,40289,15,28,84,140,9,7,24,42,0,0,0,114,475,43,267,0.09052631578947369
257,BEYOÐLU,SÜTLÜCE,40306,417,160,213,433,348,9,257,BEYOÐLU,SÜTLÜCE,40306,22,39,123,226,21,13,55,98,0,1,1,992,790,61,410,0.07721518987341772
258,BEYOÐLU,ÞAHKULU,40284,202,87,56,130,211,4,258,BEYOÐLU,ÞAHKULU,40284,2,5,23,84,0,0,1,2,0,0,0,207,345,7,114,0.020289855072463767
259,BEYOÐLU,ÞEHÝT MUHTAR,40273,420,143,40,227,354,22,259,BEYOÐLU,ÞEHÝT MUHTAR,40273,3,8,36,140,0,0,2,5,0,0,0,300,603,11,187,0.01824212271973466
260,BEYOÐLU,TOMTOM,40287,260,107,53,186,227,7,260,BEYOÐLU,TOMTOM,40287,2,7,31,108,1,1,3,5,0,0,0,229,420,9,148,0.02142857142857143
