_id,ilce_adi,mahalle_adi,mahalle_uavt,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,lon,lat,area_km2,match,vs30_point,vs30_mean,vs30_min,vs30_max,vs30_used,vs30_source,vs30_flag
210,BEYLİKDÜZÜ,BÜYÜKŞEHİR,40877,0,107,132,51,15,173,28.645024,41.005491,0.949,name+district,397.1,418.0,392.50299072265625,493.2799987792969,418.0,polygon mean,ok
211,BEYLİKDÜZÜ,CUMHURİYET,40874,0,224,126,91,14,245,28.638503,41.010195,1.274,name+district,397.1,377.5,263.6153564453125,416.42498779296875,377.5,polygon mean,ok
212,BEYLİKDÜZÜ,DEREAĞZI,40870,0,1134,1027,1960,192,9,28.617235,40.974059,6.613,name+district,470.8,492.2,373.0629577636719,600.0,492.2,polygon mean,ok
213,BEYLİKDÜZÜ,GÜRPINAR,40867,0,953,510,1220,191,52,28.603019,40.986227,2.568,name+district,495.3,529.1,463.9464111328125,600.0,529.1,polygon mean,ok
214,BEYLİKDÜZÜ,KAVAKLI,40873,0,624,920,997,421,126,28.644829,40.980534,5.272,name+district,468.5,452.0,331.7113037109375,529.3101196289062,452.0,polygon mean,ok
215,BEYLİKDÜZÜ,MARMARA,40893,4,336,657,722,89,186,28.669269,40.972249,5.596,name+spatial,524.4,517.3,418.9334716796875,600.0,517.3,polygon mean,ok
216,BEYLİKDÜZÜ,SAHİL,40876,0,369,277,540,84,22,28.645743,40.968566,1.553,name+district,437.1,502.3,437.1264953613281,600.0,502.3,polygon mean,ok
217,BEYLİKDÜZÜ,YAKUPLU,40894,37,1666,1230,1522,1369,42,28.677783,40.99084,7.365,name+spatial,578.9,474.3,305.201904296875,600.0,474.3,polygon mean,ok
218,BEYOĞLU,ARAP CAMİ,40299,347,139,2,332,125,31,28.971309,41.023526,0.16,name+spatial,313.4,303.9,294.4555969238281,313.3907470703125,303.9,polygon mean,ok
219,BEYOĞLU,ASMALI MESCİT,40281,156,107,77,47,276,17,28.974924,41.030981,0.088,name+spatial,418.7,366.0,313.3907470703125,418.68621826171875,366.0,polygon mean,ok
220,BEYOĞLU,BEDRETTİN,40300,199,46,6,231,20,0,28.968866,41.028989,0.242,name+spatial,294.5,361.7,294.4555969238281,420.1161193847656,361.7,polygon mean,ok
221,BEYOĞLU,BEREKETZADE,40298,163,124,11,95,193,10,28.973325,41.025351,0.074,name+spatial,313.4,313.4,313.3907470703125,313.3907470703125,313.4,polygon mean,ok
222,BEYOĞLU,BOSTAN,40291,317,112,8,324,112,1,28.976273,41.038792,0.063,name+spatial,432.4,425.5,418.68621826171875,432.37322998046875,425.5,polygon mean,ok
223,BEYOĞLU,BÜLBÜL,40292,510,216,16,575,166,1,28.979894,41.039184,0.094,name+spatial,389.6,427.6,389.62646484375,460.6761169433594,427.6,polygon mean,ok
224,BEYOĞLU,CAMİİKEBİR,40301,458,204,8,489,179,2,28.959342,41.034981,0.426,name+spatial,366.9,422.2,366.8721923828125,474.2667236328125,422.2,polygon mean,ok
225,BEYOĞLU,CİHANGİR,40275,237,157,83,113,349,15,28.985331,41.033049,0.113,name+spatial,460.7,478.1,460.6761169433594,495.48040771484375,478.1,polygon mean,ok
226,BEYOĞLU,ÇATMA MESCİT,40283,174,92,1,135,124,8,28.971837,41.032208,0.092,name+spatial,418.7,419.4,418.68621826171875,420.1161193847656,419.4,polygon mean,ok
227,BEYOĞLU,ÇUKUR,40293,331,56,7,243,144,7,28.978115,41.037191,0.053,name+spatial,418.7,425.3,389.62646484375,460.6761169433594,425.3,polygon mean,ok
228,BEYOĞLU,EMEKYEMEZ,40269,169,156,14,144,181,14,28.970385,41.02603,0.063,name+spatial,294.5,303.9,294.4555969238281,313.3907470703125,303.9,polygon mean,ok
